nct_id,ticker,brief_title,official_title,lead_sponsor,collaborators,study_type,overall_status,phases,interventions,conditions,start_date,primary_completion_date,completion_date,results_first_posted_date,last_update_posted_date,source
NCT03978520,ABBV,A Study to Investigate the Safety and Efficacy of Elsubrutinib and Upadacitinib Given Alone or in Combination in Participants With Moderately to Severely Active Systemic Lupus Erythematosus (SLE),A Phase 2 Study to Investigate the Safety and Efficacy of Elsubrutinib and Upadacitinib Given Alone or in Combination (ABBV-599 Combination) in Subjects With Moderately to Severely Active Systemic Lupus Erythematosus,AbbVie,,INTERVENTIONAL,COMPLETED,PHASE2,Elsubrutinib|Placebo for elsubrutinib|Upadacitinib|Placebo for upadacitinib,Systemic Lupus Erythematosus (SLE),2019-07-25,2022-01-19,2022-07-14,2023-07-21,2023-07-21,clinicaltrials.gov_api_v2
NCT04102007,ABBV,A Study of the Safety and Efficacy of Risankizumab in Adult Participants With Plaque Psoriasis Who Have Had a Suboptimal Response to Secukinumab or Ixekizumab,"A Phase 3b, Multicenter, Interventional, Open-label Study of Adult Subjects With Moderate to Severe Plaque Psoriasis Who Have a Suboptimal Response to Secukinumab or Ixekizumab and Are Switched to Risankizumab",AbbVie,,INTERVENTIONAL,COMPLETED,PHASE3,Risankizumab,Plaque Psoriasis,2019-11-12,2022-01-17,2022-11-07,2023-03-21,2023-11-27,clinicaltrials.gov_api_v2
NCT04161898,ABBV,A Study to Evaluate the Efficacy and Safety of Upadacitinib in Participants With Takayasu Arteritis (TAK),"A Phase 3, Multicenter, Randomized, Double-Blind, Placebo-Controlled Study to Evaluate the Efficacy and Safety of Upadacitinib in Subjects With Takayasu Arteritis (SELECT-Takayasu)",AbbVie,,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE3,Upadacitinib|Placebo for Upadacitinib|Prednisolone,Takayasu Arteritis (TAK),2020-02-04,2028-08-01,2028-08-01,,2026-02-18,clinicaltrials.gov_api_v2
NCT04169373,ABBV,A Study to Evaluate Efficacy and Safety of Upadacitinib in Adults With Axial Spondyloarthritis,"A Phase 3 Randomized, Placebo-Controlled, Double-Blind Program to Evaluate Efficacy and Safety of Upadacitinib in Adult Subjects With Axial Spondyloarthritis Followed by a Remission-Withdrawal Period",AbbVie,,INTERVENTIONAL,COMPLETED,PHASE3,Upadacitinib|Placebo,Spondyloarthritis,2019-11-26,2021-09-02,2025-02-28,2022-09-21,2026-02-24,clinicaltrials.gov_api_v2
NCT04195698,ABBV,Open-Label Extension Study of Upadacitinib in Adult Participants With Moderate to Severe Atopic Dermatitis,"A Phase 3b, Open-Label Treatment Extension Study of Upadacitinib for the Treatment of Adult Subjects With Moderate to Severe Atopic Dermatitis Who Completed Treatment in Study M16-046",AbbVie,,INTERVENTIONAL,COMPLETED,PHASE3,Upadacitinib,Atopic Dermatitis,2020-01-15,2023-09-11,2023-09-11,2025-01-09,2025-01-09,clinicaltrials.gov_api_v2
NCT04254783,ABBV,A Study to Evaluate the Effect of Intravenous (IV) Infusions of Risankizumab on Pharmacokinetics of Cytochome P450 Substrates in Adult Participants With Moderately to Severely Active Ulcerative Colitis or Crohn's Disease,A Phase 1 Study to Evaluate the Effect of Multiple IV Infusions of Risankizumab on the Pharmacokinetics of Cytochrome P450 Substrates Administered Orally in Subjects With Moderately to Severely Active Ulcerative Colitis or Crohn's Disease,AbbVie,,INTERVENTIONAL,COMPLETED,PHASE1,Risankizumab|Cytochrome P450 (CYP) Substrates,Ulcerative Colitis (UC)|Crohn's Disease,2020-05-27,2022-10-14,2022-10-14,,2024-07-01,clinicaltrials.gov_api_v2
NCT04430855,ABBV,A Study of Oral Upadacitinib Tablet Compared to Placebo in Adult Participants With Moderate to Severe Hidradenitis Suppurativa to Assess Change in Disease Symptoms,"A Phase 2, Multicenter, Randomized, Placebo-Controlled, Double-Blind Study to Evaluate Upadacitinib in Adult Subjects With Moderate to Severe Hidradenitis Suppurativa",AbbVie,,INTERVENTIONAL,COMPLETED,PHASE2,Upadacitinib|Placebo,Hidradenitis Suppurativa (HS),2020-07-14,2021-04-22,2022-01-25,2023-02-06,2023-02-06,clinicaltrials.gov_api_v2
NCT04435600,ABBV,A Study of Subcutaneous Risankizumab Injection for Pediatric Participants With Moderate to Severe Plaque Psoriasis to Assess Change in Disease Symptoms,"A Randomized, Active-Controlled, Efficacy Assessor-Blinded Study to Evaluate Pharmacokinetics, Safety and Efficacy of Risankizumab in Patients From 6 to Less Than 18 Years of Age With Moderate to Severe Plaque Psoriasis",AbbVie,,INTERVENTIONAL,COMPLETED,PHASE3,Risankizumab|Ustekinumab,Psoriasis,2020-07-14,2024-02-12,2024-10-15,2025-05-20,2025-05-20,clinicaltrials.gov_api_v2
NCT04451720,ABBV,Study of Subcutaneous Risankizumab Injection to Assess Change in Palmoplantar Pustulosis Area and Severity Index [PPPASI] in Adult Japanese Participants With Palmoplantar Pustulosis,"A Phase 3, Multicenter, Randomized, Placebo-Controlled, Double-Blind Study to Evaluate Risankizumab in Adult Japanese Subjects With Moderate to Severe Palmoplantar Pustulosis",AbbVie,,INTERVENTIONAL,COMPLETED,PHASE3,Risankizumab|Placebo,Palmoplantar Pustulosis (PPP),2020-07-20,2022-11-21,2022-11-21,,2022-12-05,clinicaltrials.gov_api_v2
NCT04451772,ABBV,A Study of the Safety of Oral Elsubrutinib Capsules and Oral Upadacitinib Tablets Given Alone or in Combination (ABBV-599) for Adult Participants With Moderately to Severely Active Systemic Lupus Erythematosus to Assess Change in Disease State,"A Phase 2, Long-Term Extension (LTE) Study With Elsubrutinib and Upadacitinib Given Alone or in Combination (ABBV-599) in Subjects With Moderately to Severely Active Systemic Lupus Erythematosus Who Have Completed the M19-130 Phase 2 Randomized Controlled Trial (RCT)",AbbVie,,INTERVENTIONAL,COMPLETED,PHASE2,Elsubrutinib|Placebo for Elsubrutinib|Upadacitinib|Placebo for Upadacitinib,Systemic Lupus Erythematosus (SLE),2020-07-27,2024-01-03,2024-01-03,2025-01-14,2025-01-14,clinicaltrials.gov_api_v2
NCT04524611,ABBV,Study Comparing Intravenous (IV)/Subcutaneous (SC) Risankizumab to IV/SC Ustekinumab to Assess Change in Crohn's Disease Activity Index (CDAI) in Adult Participants With Moderate to Severe Crohn's Disease (CD),"A Phase 3, Multicenter, Randomized, Efficacy Assessor-Blinded Study of Risankizumab Compared to Ustekinumab for the Treatment of Adult Subjects With Moderate to Severe Crohn's Disease Who Have Failed Anti-TNF Therapy",AbbVie,,INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE3,Risankizumab|Risankizumab|Ustekinumab|Ustekinumab,Crohn's Disease (CD),2020-09-30,2028-02-01,2028-02-01,,2025-08-12,clinicaltrials.gov_api_v2
NCT04630652,ABBV,Risankizumab Long-term Remission Study,Immune Modification of Psoriasis by Selective IL-23 Blockade Using Risankizumab,Jaehwan Kim,AbbVie|National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),INTERVENTIONAL,ACTIVE_NOT_RECRUITING,PHASE4,Risankizumab-Rzaa|Punch biopsies of the skin at baseline visit|Punch biopsies of the skin at week 28 visit,Psoriasis,2021-04-07,2026-02-28,2027-07-28,,2025-11-03,clinicaltrials.gov_api_v2
NCT04666675,ABBV,A Study of Oral Upadacitinib Tablets to Assess Change in Disease State in Participants Aged 12-75 Years With Moderate to Severe Atopic Dermatitis in Brazil,"A Phase 3b Randomized, Placebo-Controlled, Double-Blind Study to Evaluate the Efficacy and Safety of Upadacitinib in Adolescent and Adult Subjects With Moderate to Severe Atopic Dermatitis in Brazil",AbbVie,,INTERVENTIONAL,WITHDRAWN,PHASE3,Upadacitinib|Placebo for Upadacitinib,Atopic Dermatitis (AD),2020-12-24,2021-03-23,2021-03-23,,2021-04-08,clinicaltrials.gov_api_v2
NCT04713592,ABBV,Study of Subcutaneous (Injected Under the Skin) Risankizumab to Assess Change in Disease Symptoms in Adult Participants With Moderate to Severe Plaque Psoriasis With Palmoplantar Involvement,"IMMprint: A Phase 3b Multicenter, Randomized, Double-Blind, Parallel-Group, Placebo-Controlled Study Evaluating Safety and Efficacy of Risankizumab Compared to Placebo in Adult Subjects With Moderate to Severe Plaque Psoriasis With Palmoplantar (Non-Pustular) Involvement (PPPsO)",AbbVie,,INTERVENTIONAL,COMPLETED,PHASE3,Placebo for Risankizumab|Risankizumab,Psoriasis,2021-02-26,2023-04-20,2023-04-20,2024-06-14,2024-06-14,clinicaltrials.gov_api_v2
