date,ticker,event_type,drug_name,therapeutic_area,outcome,source,application_type,active_ingredient,sponsor_raw,px_1d_ret_pct,px_5d_ret_pct,days_to_event,as_of_date
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,86,2018-12-24
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,84,2018-12-26
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,83,2018-12-27
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,82,2018-12-28
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,79,2018-12-31
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,90,2019-01-02
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,77,2019-01-02
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,89,2019-01-03
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,76,2019-01-03
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,88,2019-01-04
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,75,2019-01-04
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,85,2019-01-07
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,72,2019-01-07
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,84,2019-01-08
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,71,2019-01-08
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,83,2019-01-09
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,70,2019-01-09
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,82,2019-01-10
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,69,2019-01-10
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,81,2019-01-11
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,68,2019-01-11
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,90,2019-01-11
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,78,2019-01-14
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,65,2019-01-14
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,87,2019-01-14
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,77,2019-01-15
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,64,2019-01-15
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,86,2019-01-15
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,76,2019-01-16
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,63,2019-01-16
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,85,2019-01-16
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,75,2019-01-17
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,62,2019-01-17
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,84,2019-01-17
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,74,2019-01-18
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,61,2019-01-18
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,83,2019-01-18
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,70,2019-01-22
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,57,2019-01-22
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,79,2019-01-22
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,69,2019-01-23
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,56,2019-01-23
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,78,2019-01-23
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,68,2019-01-24
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,55,2019-01-24
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,77,2019-01-24
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,67,2019-01-25
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,54,2019-01-25
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,76,2019-01-25
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,64,2019-01-28
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,51,2019-01-28
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,73,2019-01-28
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,63,2019-01-29
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,50,2019-01-29
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,72,2019-01-29
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,62,2019-01-30
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,49,2019-01-30
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,71,2019-01-30
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,61,2019-01-31
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,48,2019-01-31
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,70,2019-01-31
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,60,2019-02-01
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,47,2019-02-01
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,69,2019-02-01
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,57,2019-02-04
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,44,2019-02-04
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,66,2019-02-04
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,88,2019-02-04
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,56,2019-02-05
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,43,2019-02-05
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,65,2019-02-05
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,87,2019-02-05
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,55,2019-02-06
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,42,2019-02-06
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,64,2019-02-06
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,86,2019-02-06
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,54,2019-02-07
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,41,2019-02-07
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,63,2019-02-07
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,85,2019-02-07
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,53,2019-02-08
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,40,2019-02-08
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,62,2019-02-08
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,84,2019-02-08
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,50,2019-02-11
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,37,2019-02-11
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,59,2019-02-11
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,81,2019-02-11
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,49,2019-02-12
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,36,2019-02-12
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,58,2019-02-12
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,80,2019-02-12
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,48,2019-02-13
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,35,2019-02-13
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,57,2019-02-13
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,79,2019-02-13
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,90,2019-02-14
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,47,2019-02-14
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,34,2019-02-14
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,56,2019-02-14
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,78,2019-02-14
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,89,2019-02-15
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,46,2019-02-15
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,33,2019-02-15
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,55,2019-02-15
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,77,2019-02-15
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,85,2019-02-19
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,42,2019-02-19
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,29,2019-02-19
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,51,2019-02-19
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,73,2019-02-19
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,84,2019-02-20
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,41,2019-02-20
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,28,2019-02-20
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,50,2019-02-20
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,72,2019-02-20
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,83,2019-02-21
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,40,2019-02-21
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,27,2019-02-21
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,49,2019-02-21
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,71,2019-02-21
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,82,2019-02-22
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,39,2019-02-22
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,26,2019-02-22
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,48,2019-02-22
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,70,2019-02-22
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,79,2019-02-25
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,36,2019-02-25
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,23,2019-02-25
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,45,2019-02-25
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,67,2019-02-25
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,78,2019-02-26
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,35,2019-02-26
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,22,2019-02-26
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,44,2019-02-26
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,66,2019-02-26
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,77,2019-02-27
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,34,2019-02-27
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,21,2019-02-27
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,43,2019-02-27
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,65,2019-02-27
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,76,2019-02-28
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,33,2019-02-28
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,20,2019-02-28
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,42,2019-02-28
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,64,2019-02-28
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,75,2019-03-01
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,32,2019-03-01
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,19,2019-03-01
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,41,2019-03-01
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,63,2019-03-01
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,72,2019-03-04
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,29,2019-03-04
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,16,2019-03-04
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,38,2019-03-04
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,60,2019-03-04
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,71,2019-03-05
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,28,2019-03-05
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,15,2019-03-05
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,37,2019-03-05
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,59,2019-03-05
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,70,2019-03-06
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,27,2019-03-06
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,14,2019-03-06
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,36,2019-03-06
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,58,2019-03-06
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,69,2019-03-07
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,26,2019-03-07
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,13,2019-03-07
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,35,2019-03-07
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,57,2019-03-07
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,68,2019-03-08
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,25,2019-03-08
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,12,2019-03-08
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,34,2019-03-08
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,56,2019-03-08
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,65,2019-03-11
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,22,2019-03-11
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,9,2019-03-11
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,31,2019-03-11
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,53,2019-03-11
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,64,2019-03-12
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,21,2019-03-12
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,8,2019-03-12
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,30,2019-03-12
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,52,2019-03-12
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,63,2019-03-13
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,20,2019-03-13
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,7,2019-03-13
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,29,2019-03-13
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,51,2019-03-13
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,62,2019-03-14
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,19,2019-03-14
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,6,2019-03-14
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,28,2019-03-14
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,50,2019-03-14
2019-05-15,ABBV,APPROVAL,Skyrizi (risankizumab),Dermatology,APPROVED,manual,,,,0.43,4.02,61,2019-03-15
2019-04-02,AMGN,APPROVAL,Evenity (romosozumab),Bone Disease,APPROVED,manual,,,,0.34,0.63,18,2019-03-15
2019-03-20,BMY,ADCOM,Opdivo+Yervoy - NSCLC 1L,Oncology,POSITIVE,manual,,,,-0.83,-3.27,5,2019-03-15
2019-04-11,MRK,APPROVAL,Keytruda - cervical cancer,Oncology,APPROVED,manual,,,,-1.21,-9.44,27,2019-03-15
2019-05-03,PFE,APPROVAL,Tafamidis (Vyndaqel),Cardiology,APPROVED,manual,,,,0.93,0.17,49,2019-03-15
